strat,desc,mean_pnl_usd,min_pnl_usd,total_pnl_usd,total_taken,stability,fold_pnl_usd,fold_wr,cfg_json
TIME_DECAY_V2,be5m tp80->19->late sl30 t30m,82.41,-83.27,329.63,128,0.75,"[129.03, -83.27, 124.12, 159.75]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp80->19->late sl30 t45m,82.41,-83.27,329.62,128,0.75,"[129.02, -83.27, 124.12, 159.75]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp80->19->late sl25 t20m,45.12,-139.52,180.5,128,0.75,"[39.03, -139.52, 121.24, 159.75]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp80->19->late sl25 t30m,46.02,-138.8,184.09,128,0.75,"[39.03, -138.8, 124.12, 159.75]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp80->19->late sl25 t45m,46.02,-138.8,184.08,128,0.75,"[39.02, -138.8, 124.12, 159.75]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp80->39->late sl35 t20m,113.34,-76.68,453.37,128,0.75,"[183.28, -76.68, 160.75, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp80->39->late sl35 t30m,114.24,-75.96,456.96,128,0.75,"[183.28, -75.96, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp80->39->late sl35 t45m,114.23,-75.96,456.95,128,0.75,"[183.27, -75.96, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp80->39->late sl30 t20m,104.59,-111.68,418.37,128,0.75,"[183.28, -111.68, 160.75, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp80->39->late sl30 t30m,105.49,-110.96,421.96,128,0.75,"[183.28, -110.96, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp80->39->late sl30 t45m,105.48,-110.96,421.95,128,0.75,"[183.27, -110.96, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp80->39->late sl25 t20m,68.21,-167.21,272.83,128,0.75,"[93.28, -167.21, 160.75, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp80->39->late sl25 t30m,69.1,-166.49,276.43,128,0.75,"[93.28, -166.49, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp80->39->late sl25 t45m,69.1,-166.49,276.42,128,0.75,"[93.27, -166.49, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp100->19->late sl35 t20m,88.77,-48.99,355.09,128,0.75,"[134.68, -48.99, 121.24, 148.15]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp100->19->late sl35 t30m,89.67,-48.27,358.68,128,0.75,"[134.68, -48.27, 124.12, 148.15]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp100->19->late sl35 t45m,89.67,-48.27,358.67,128,0.75,"[134.67, -48.27, 124.12, 148.15]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp100->19->late sl30 t20m,80.02,-83.99,320.09,128,0.75,"[134.68, -83.99, 121.24, 148.15]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp100->19->late sl30 t30m,80.92,-83.27,323.68,128,0.75,"[134.68, -83.27, 124.12, 148.15]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp100->19->late sl30 t45m,80.92,-83.27,323.67,128,0.75,"[134.67, -83.27, 124.12, 148.15]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp100->19->late sl25 t20m,43.64,-139.52,174.55,128,0.75,"[44.68, -139.52, 121.24, 148.15]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp100->19->late sl25 t30m,44.54,-138.8,178.14,128,0.75,"[44.68, -138.8, 124.12, 148.15]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp100->19->late sl25 t45m,44.53,-138.8,178.13,128,0.75,"[44.67, -138.8, 124.12, 148.15]","[0.594, 0.094, 0.656, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp100->39->late sl35 t20m,114.75,-76.68,459.02,128,0.75,"[188.93, -76.68, 160.75, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp100->39->late sl35 t30m,115.65,-75.96,462.61,128,0.75,"[188.93, -75.96, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp100->39->late sl35 t45m,115.65,-75.96,462.6,128,0.75,"[188.92, -75.96, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp100->39->late sl30 t20m,106.0,-111.68,424.02,128,0.75,"[188.93, -111.68, 160.75, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp100->39->late sl30 t30m,106.9,-110.96,427.61,128,0.75,"[188.93, -110.96, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp100->39->late sl30 t45m,106.9,-110.96,427.6,128,0.75,"[188.92, -110.96, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 45}"
TIME_DECAY_V2,be5m tp100->39->late sl25 t20m,69.62,-167.21,278.48,128,0.75,"[98.93, -167.21, 160.75, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 20}"
TIME_DECAY_V2,be5m tp100->39->late sl25 t30m,70.52,-166.49,282.08,128,0.75,"[98.93, -166.49, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 30}"
TIME_DECAY_V2,be5m tp100->39->late sl25 t45m,70.52,-166.49,282.07,128,0.75,"[98.92, -166.49, 163.62, 186.01]","[0.594, 0.0, 0.5, 0.562]","{""be_minute"": 5, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp50->19->late sl35 t20m,34.43,-197.39,137.72,128,0.75,"[36.84, -197.39, 134.25, 164.02]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp50->19->late sl35 t30m,35.33,-196.67,141.32,128,0.75,"[36.84, -196.67, 137.13, 164.02]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp50->19->late sl35 t45m,35.33,-196.67,141.31,128,0.75,"[36.83, -196.67, 137.13, 164.02]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp50->19->late sl30 t20m,41.33,-182.3,165.31,128,0.75,"[49.34, -182.3, 134.25, 164.02]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp50->19->late sl30 t30m,42.23,-181.58,168.91,128,0.75,"[49.34, -181.58, 137.13, 164.02]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp50->19->late sl30 t45m,42.22,-181.58,168.9,128,0.75,"[49.33, -181.58, 137.13, 164.02]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp50->19->late sl25 t20m,44.48,-167.21,177.9,128,0.75,"[46.84, -167.21, 134.25, 164.02]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp50->19->late sl25 t30m,45.38,-166.49,181.5,128,0.75,"[46.84, -166.49, 137.13, 164.02]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp50->19->late sl25 t45m,45.37,-166.49,181.49,128,0.75,"[46.83, -166.49, 137.13, 164.02]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp50->39->late sl35 t20m,32.19,-197.39,128.74,128,0.75,"[97.42, -197.39, 51.02, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp50->39->late sl35 t30m,33.15,-196.67,132.59,128,0.75,"[97.42, -196.67, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp50->39->late sl35 t45m,33.15,-196.67,132.58,128,0.75,"[97.41, -196.67, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp50->39->late sl30 t20m,39.08,-182.3,156.33,128,0.75,"[109.92, -182.3, 51.02, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp50->39->late sl30 t30m,40.04,-181.58,160.18,128,0.75,"[109.92, -181.58, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp50->39->late sl30 t45m,40.04,-181.58,160.17,128,0.75,"[109.91, -181.58, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp50->39->late sl25 t20m,42.23,-167.21,168.92,128,0.75,"[107.42, -167.21, 51.02, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp50->39->late sl25 t30m,43.19,-166.49,172.77,128,0.75,"[107.42, -166.49, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp50->39->late sl25 t45m,43.19,-166.49,172.76,128,0.75,"[107.41, -166.49, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.5, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp80->19->late sl35 t20m,37.5,-197.39,150.01,128,0.75,"[50.28, -197.39, 134.25, 162.86]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp80->19->late sl35 t30m,38.4,-196.67,153.6,128,0.75,"[50.28, -196.67, 137.13, 162.86]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp80->19->late sl35 t45m,38.4,-196.67,153.59,128,0.75,"[50.27, -196.67, 137.13, 162.86]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp80->19->late sl30 t20m,44.4,-182.3,177.6,128,0.75,"[62.78, -182.3, 134.25, 162.86]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp80->19->late sl30 t30m,45.3,-181.58,181.19,128,0.75,"[62.78, -181.58, 137.13, 162.86]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp80->19->late sl30 t45m,45.3,-181.58,181.18,128,0.75,"[62.77, -181.58, 137.13, 162.86]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp80->19->late sl25 t20m,47.55,-167.21,190.19,128,0.75,"[60.28, -167.21, 134.25, 162.86]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp80->19->late sl25 t30m,48.45,-166.49,193.78,128,0.75,"[60.28, -166.49, 137.13, 162.86]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp80->19->late sl25 t45m,48.44,-166.49,193.77,128,0.75,"[60.27, -166.49, 137.13, 162.86]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp80->39->late sl35 t20m,35.84,-197.39,143.37,128,0.75,"[112.05, -197.39, 51.02, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp80->39->late sl35 t30m,36.8,-196.67,147.22,128,0.75,"[112.05, -196.67, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp80->39->late sl35 t45m,36.8,-196.67,147.21,128,0.75,"[112.04, -196.67, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp80->39->late sl30 t20m,42.74,-182.3,170.96,128,0.75,"[124.55, -182.3, 51.02, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp80->39->late sl30 t30m,43.7,-181.58,174.81,128,0.75,"[124.55, -181.58, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp80->39->late sl30 t45m,43.7,-181.58,174.8,128,0.75,"[124.54, -181.58, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp80->39->late sl25 t20m,45.89,-167.21,183.55,128,0.75,"[122.05, -167.21, 51.02, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp80->39->late sl25 t30m,46.85,-166.49,187.4,128,0.75,"[122.05, -166.49, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp80->39->late sl25 t45m,46.85,-166.49,187.39,128,0.75,"[122.04, -166.49, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 1.8, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp100->19->late sl35 t20m,37.18,-197.39,148.73,128,0.75,"[60.03, -197.39, 134.25, 151.84]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp100->19->late sl35 t30m,38.08,-196.67,152.33,128,0.75,"[60.03, -196.67, 137.13, 151.84]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp100->19->late sl35 t45m,38.08,-196.67,152.32,128,0.75,"[60.02, -196.67, 137.13, 151.84]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp100->19->late sl30 t20m,44.08,-182.3,176.32,128,0.75,"[72.53, -182.3, 134.25, 151.84]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp100->19->late sl30 t30m,44.98,-181.58,179.92,128,0.75,"[72.53, -181.58, 137.13, 151.84]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp100->19->late sl30 t45m,44.98,-181.58,179.91,128,0.75,"[72.52, -181.58, 137.13, 151.84]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp100->19->late sl25 t20m,47.23,-167.21,188.91,128,0.75,"[70.03, -167.21, 134.25, 151.84]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp100->19->late sl25 t30m,48.13,-166.49,192.51,128,0.75,"[70.03, -166.49, 137.13, 151.84]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp100->19->late sl25 t45m,48.12,-166.49,192.5,128,0.75,"[70.02, -166.49, 137.13, 151.84]","[0.594, 0.0, 0.594, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.2, ""tp_late"": 1.0, ""sl_start"": 0.75, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp100->39->late sl35 t20m,38.28,-197.39,153.12,128,0.75,"[121.8, -197.39, 51.02, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 20}"
TIME_DECAY_V2,be7m tp100->39->late sl35 t30m,39.24,-196.67,156.97,128,0.75,"[121.8, -196.67, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 30}"
TIME_DECAY_V2,be7m tp100->39->late sl35 t45m,39.24,-196.67,156.96,128,0.75,"[121.79, -196.67, 54.15, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.65, ""timeout_min"": 45}"
TIME_DECAY_V2,be7m tp100->39->late sl30 t20m,45.18,-182.3,180.71,128,0.75,"[134.3, -182.3, 51.02, 177.69]","[0.594, 0.0, 0.438, 0.562]","{""be_minute"": 7, ""tp_start"": 2.0, ""tp_mid"": 1.4, ""tp_late"": 1.0, ""sl_start"": 0.7, ""timeout_min"": 20}"
