strategy,type,mode,filter,horizon,trail_n,sl_n,tp_n,tmo_n,early_exit_n,avg_peak,avg_peak_drop,n_trades,wr_pct,avg_pnl_pct,median_pnl_pct,sharpe,kelly,final_bankroll,max_dd_pct,total_pnl_usd
DTRAIL3_ACT15_SL40,DTRAIL,FAST_15,ALL,180,53,21,0,9,23,29.3,20.6,83,57.831325301204814,4.693373493975904,7.489999999999999,0.4324584226419382,0.15727036036918807,728.4808083601057,40.487919911771336,228.4808083601057
DTRAIL3_ACT15_SL40,DTRAIL,FAST_15,ALL,240,53,21,0,9,23,29.3,20.6,83,57.831325301204814,4.693373493975904,7.489999999999999,0.4324584226419382,0.15727036036918807,728.4808083601057,40.487919911771336,228.4808083601057
DTRAIL3_ACT15_SL40,DTRAIL,FAST_15,ALL,360,53,21,0,9,23,29.3,20.6,83,57.831325301204814,4.693373493975904,7.489999999999999,0.4324584226419382,0.15727036036918807,728.4808083601057,40.487919911771336,228.4808083601057
SCALP_TP20_SL20,SCALP,LAZY_STD,ALL,15,0,24,35,24,27,30.3,18.5,83,53.01204819277109,3.8984337349397595,8.559999999999999,0.6897204197759795,0.18089607409315195,728.2353519007387,22.89413951586235,228.2353519007387
DTRAIL5_ACT10_SL50,DTRAIL,LAZY_FAST,ALL,120,59,15,0,9,18,34.8,23.2,83,56.62650602409639,5.016506024096386,3.64,0.4024830612432149,0.1583514333233913,726.8447986021893,47.883502394627655,226.84479860218926
SCALP_TP20_SL15,SCALP,LAZY_XSLOW,ALL,30,0,32,25,26,10,31.3,18.4,83,50.602409638554214,3.839036144578313,0.74,0.7158901912774275,0.18424636119466725,726.2400443365193,17.766289917227482,226.2400443365193
DTRAIL3_ACT20_SL40,DTRAIL,LAZY_FAST,ALL,120,47,23,0,13,11,36.2,24.2,83,50.602409638554214,5.120963855421687,0.03,0.3915238511116891,0.13580885390396585,725.9932256908409,45.366994522986374,225.99322569084086
SCALP_TP30_SL10,SCALP,LAZY_FAST,ALL,15,0,41,20,22,28,23.9,14.7,83,44.57831325301205,3.710843373493976,-8.58,0.8823070566000709,0.17934038430397092,724.7182441626743,13.354971173932507,224.7182441626743
SCALP_TP30_SL10,SCALP,LAZY_SLOW,ALL,15,0,40,17,26,10,28.4,16.4,83,37.34939759036144,3.753012048192771,-6.94,0.756778590210993,0.14919068706509866,722.9757975522147,13.113799847628899,222.97579755221466
DTRAIL3_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,120,44,21,0,18,0,39.1,25.8,83,46.98795180722892,5.081927710843374,-2.9499999999999997,0.3829586629704176,0.12182906678810429,722.4070867335089,45.47266756146451,222.4070867335089
DTRAIL3_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,180,44,21,0,18,0,39.1,25.8,83,45.78313253012048,5.072650602409639,-5.7299999999999995,0.38240808628587497,0.11864826847274851,720.361067412549,45.64659762216993,220.361067412549
DTRAIL3_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,240,44,21,0,18,0,39.1,25.8,83,45.78313253012048,5.072650602409639,-5.7299999999999995,0.38240808628587497,0.11864826847274851,720.361067412549,45.64659762216993,220.361067412549
DTRAIL3_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,360,44,21,0,18,0,39.1,25.8,83,45.78313253012048,5.072650602409639,-5.7299999999999995,0.38240808628587497,0.11864826847274851,720.361067412549,45.64659762216993,220.361067412549
DTRAIL3_ACT10_SL40,DTRAIL,LAZY_SLOW,ALL,180,55,16,0,12,0,37.5,24.6,83,48.19277108433735,5.003614457831325,-0.9400000000000001,0.3884683605593452,0.13467320143542238,719.4079685262394,40.67990256494579,219.40796852623942
DTRAIL3_ACT10_SL40,DTRAIL,LAZY_SLOW,ALL,240,55,16,0,12,0,37.5,24.6,83,48.19277108433735,5.003614457831325,-0.9400000000000001,0.3884683605593452,0.13467320143542238,719.4079685262394,40.67990256494579,219.40796852623942
DTRAIL3_ACT10_SL40,DTRAIL,LAZY_SLOW,ALL,360,55,16,0,12,0,37.5,24.6,83,48.19277108433735,5.003614457831325,-0.9400000000000001,0.3884683605593452,0.13467320143542238,719.4079685262394,40.67990256494579,219.40796852623942
DTRAIL5_ACT30_SL40,DTRAIL,LAZY_FAST,ALL,180,39,27,0,17,6,39.5,26.5,83,49.39759036144578,5.013614457831325,-1.35,0.3805098284911346,0.11709781751075748,717.9868208438295,43.01933180839707,217.9868208438295
DTRAIL5_ACT30_SL40,DTRAIL,LAZY_FAST,ALL,240,39,27,0,17,6,39.5,26.5,83,49.39759036144578,5.013614457831325,-1.35,0.3805098284911346,0.11709781751075748,717.9868208438295,43.01933180839707,217.9868208438295
DTRAIL5_ACT30_SL40,DTRAIL,LAZY_FAST,ALL,360,39,27,0,17,6,39.5,26.5,83,49.39759036144578,5.013614457831325,-1.35,0.3805098284911346,0.11709781751075748,717.9868208438295,43.01933180839707,217.9868208438295
SCALP_TP25_SL10,SCALP,LAZY_FAST,ALL,15,0,39,26,18,32,23.6,14.5,83,46.98795180722892,3.587469879518072,-6.97,0.9263628501711672,0.19061488460654608,717.434488575636,13.96857044137204,217.434488575636
SCALP_TP25_SL10,SCALP,LAZY_STD,ALL,30,0,48,27,8,39,25.2,15.4,83,39.75903614457831,3.636626506024096,-10.27,0.7987686147380918,0.14897176531045356,716.8749085139509,11.988253797308253,216.8749085139509
SCALP_TP30_SL15,SCALP,LAZY_XSLOW,ALL,60,0,46,21,16,6,34.4,20.9,83,38.55421686746988,3.8640963855421684,-15.25,0.5684806852422702,0.11687910877492996,715.1182295866765,17.452131007916716,215.11822958667653
SCALP_TP30_SL10,SCALP,FAST_30,ALL,30,0,49,23,11,35,22.4,14.2,83,39.75903614457831,3.5715662650602416,-10.27,0.805235628475219,0.14540413869943497,712.6760061588375,11.662244977073124,212.67600615883748
DTRAIL3_ACT15_SL50,DTRAIL,LAZY_FAST,ALL,60,51,15,0,17,13,34.5,23.3,83,53.01204819277109,4.996024096385543,3.16,0.37666196229948773,0.1399491072678427,712.3767800536394,49.39186691985139,212.37678005363944
DTRAIL3_ACT10_SL40,DTRAIL,LAZY_SLOW,ALL,120,55,16,0,12,0,37.5,24.7,83,48.19277108433735,4.908915662650602,-0.9400000000000001,0.38103919209406173,0.13212436598326155,712.2573645259,39.92250565254402,212.25736452590002
DTRAIL3_ACT20_SL40,DTRAIL,LAZY_FAST,ALL,180,47,23,0,13,11,36.2,24.4,83,50.602409638554214,4.954939759036145,0.3,0.37715551968299915,0.1307445890768532,712.2433197393544,45.87961404061443,212.24331973935443
DTRAIL3_ACT20_SL40,DTRAIL,LAZY_FAST,ALL,240,47,23,0,13,11,36.2,24.4,83,50.602409638554214,4.954939759036145,0.3,0.37715551968299915,0.1307445890768532,712.2433197393544,45.87961404061443,212.24331973935443
DTRAIL3_ACT20_SL40,DTRAIL,LAZY_FAST,ALL,360,47,23,0,13,11,36.2,24.4,83,50.602409638554214,4.954939759036145,0.3,0.37715551968299915,0.1307445890768532,712.2433197393544,45.87961404061443,212.24331973935443
SCALP_TP30_SL10,SCALP,LAZY_MED,ALL,15,0,38,20,25,35,21.9,13.6,83,43.373493975903614,3.5412048192771084,-7.76,0.843172868445609,0.17055316399852294,711.9760079733036,13.87684667467934,211.97600797330358
SCALP_TP25_SL10,SCALP,FAST_30,ALL,30,0,46,28,9,38,22.0,13.8,83,43.373493975903614,3.515903614457831,-10.27,0.8700537005309734,0.16355364473049394,711.0364316420427,12.431083873880326,211.03643164204266
DTRAIL8_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,120,44,21,0,18,0,39.5,26.2,83,46.98795180722892,4.9391566265060245,-2.9499999999999997,0.37248570118264407,0.11943126751302652,710.454752881864,45.47266756146448,210.454752881864
SCALP_TP20_SL10,SCALP,LAZY_STD,ALL,15,0,40,31,12,41,25.1,15.1,83,43.373493975903614,3.5014457831325307,-4.7,0.8568669816374961,0.1722469605399914,709.832101685268,12.634856973217582,209.83210168526796
DTRAIL3_ACT5_SL50,DTRAIL,LAZY_FAST,ALL,60,62,12,0,9,24,31.4,21.0,83,54.21686746987952,4.844939759036144,2.56,0.37605665642112457,0.15556575131762596,708.8853356663589,45.507107183219546,208.88533566635886
DTRAIL8_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,180,44,21,0,18,0,39.5,26.2,83,45.78313253012048,4.92987951807229,-5.7299999999999995,0.37193091143487966,0.11630828078001021,708.823664833072,45.646597622169914,208.82366483307203
DTRAIL8_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,240,44,21,0,18,0,39.5,26.2,83,45.78313253012048,4.92987951807229,-5.7299999999999995,0.37193091143487966,0.11630828078001021,708.823664833072,45.646597622169914,208.82366483307203
DTRAIL8_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,360,44,21,0,18,0,39.5,26.2,83,45.78313253012048,4.92987951807229,-5.7299999999999995,0.37193091143487966,0.11630828078001021,708.823664833072,45.646597622169914,208.82366483307203
SCALP_TP20_SL10,SCALP,FAST_30,ALL,15,0,36,32,15,41,20.9,12.9,83,48.19277108433735,3.4371084337349402,-1.58,1.0001877893355402,0.20095642380968737,708.6068034557318,14.003049717412836,208.60680345573178
SCALP_TP30_SL15,SCALP,LAZY_STD,ALL,30,0,41,22,20,26,27.8,17.7,83,40.963855421686745,3.6797590361445787,-15.129999999999999,0.6050350073614399,0.12463073260107554,707.9963809329263,21.33457445786796,207.9963809329263
SCALP_TP20_SL10,SCALP,FAST_15,ALL,15,0,36,32,15,50,16.6,10.9,83,49.39759036144578,3.420361445783133,-1.58,0.996885000176827,0.20497072259395827,707.389853852689,12.710506545188682,207.38985385268904
DTRAIL5_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,120,44,21,0,18,0,39.1,26.0,83,46.98795180722892,4.900722891566265,-2.9499999999999997,0.3695643135636455,0.1186512582075715,707.3448572970815,45.47266756146451,207.3448572970815
SCALP_TP30_SL10,SCALP,FAST_15,ALL,15,0,42,22,19,42,19.5,12.8,83,40.963855421686745,3.4815662650602417,-10.27,0.8190615499261773,0.15653282511973787,707.2056393070934,12.855183262895228,207.2056393070934
DTRAIL5_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,180,44,21,0,18,0,39.1,26.0,83,45.78313253012048,4.89144578313253,-5.7299999999999995,0.3690084569121313,0.11554716051287478,705.8569879935067,45.64659762216993,205.85698799350666
DTRAIL5_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,240,44,21,0,18,0,39.1,26.0,83,45.78313253012048,4.89144578313253,-5.7299999999999995,0.3690084569121313,0.11554716051287478,705.8569879935067,45.64659762216993,205.85698799350666
DTRAIL5_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,360,44,21,0,18,0,39.1,26.0,83,45.78313253012048,4.89144578313253,-5.7299999999999995,0.3690084569121313,0.11554716051287478,705.8569879935067,45.64659762216993,205.85698799350666
SCALP_TP25_SL10,SCALP,FAST_30,ALL,15,0,40,27,16,38,21.8,13.7,83,43.373493975903614,3.4326506024096384,-3.82,0.8825775885034659,0.1702914846786377,705.7742068803335,14.145096079784986,205.7742068803335
SCALP_TP30_SL15,SCALP,FAST_30,ALL,15,0,35,25,23,28,23.9,15.5,83,46.98795180722892,3.5057831325301207,-2.9000000000000004,0.7248751041000051,0.15667496552955268,704.8808267448655,20.39869922367919,204.88082674486554
SCALP_TP30_SL10,SCALP,LAZY_MED,ALL,30,0,49,21,13,35,23.2,14.7,83,37.34939759036144,3.5065060240963857,-10.27,0.7119285110511216,0.13270382814325923,704.572657083505,12.13345928799189,204.57265708350496
SCALP_TP25_SL10,SCALP,LAZY_STD,ALL,60,0,50,29,4,39,25.7,15.9,83,38.55421686746988,3.4655421686746983,-10.27,0.7501182462123717,0.1366774500204471,703.651036477859,10.993879965166228,203.65103647785895
DTRAIL5_ACT15_SL50,DTRAIL,LAZY_FAST,ALL,120,52,17,0,14,13,35.3,23.8,83,55.42168674698795,4.694457831325302,2.56,0.3734848231540348,0.1428992504092616,700.6409723389816,50.18174957673346,200.64097233898156
SCALP_TP30_SL10,SCALP,LAZY_STD,ALL,30,0,51,20,12,35,25.4,15.8,83,36.144578313253014,3.4273493975903615,-10.27,0.7091971584483314,0.12534802985286833,699.3557522598793,14.882366890226884,199.3557522598793
SCALP_TP20_SL10,SCALP,FAST_30,ALL,30,0,42,32,9,41,21.0,13.1,83,48.19277108433735,3.2908433734939764,-10.27,0.9239124360493783,0.18453672256457,697.1408641953252,11.718007306342047,197.1408641953252
SCALP_TP30_SL10,SCALP,FAST_15,ALL,30,0,50,23,10,42,19.9,13.3,83,38.55421686746988,3.3604819277108433,-10.27,0.7547046112652747,0.13374553398100447,696.944293069425,13.317259793946349,196.94429306942504
DTRAIL3_ACT5_SL50,DTRAIL,FAST_15,ALL,120,66,14,0,3,31,26.4,18.7,83,59.036144578313255,4.220361445783133,4.45,0.3973325665603657,0.16565550870211604,696.6761341262082,34.640063895297025,196.67613412620824
SCALP_TP20_SL10,SCALP,LAZY_MED,ALL,15,0,34,31,18,43,18.7,12.4,83,50.602409638554214,3.2725301204819277,0.83,0.9621312469292465,0.20576712286516002,696.6516601304247,13.462799256498409,196.65166013042472
SCALP_TP25_SL10,SCALP,LAZY_MED,ALL,15,0,36,26,21,39,21.7,13.6,83,45.78313253012048,3.278795180722891,-6.94,0.8571370059745411,0.17689498944752508,694.8391624445625,14.658026181763745,194.83916244456248
SCALP_TP20_SL10,SCALP,LAZY_FAST,ALL,15,0,36,31,16,38,20.7,13.1,83,50.602409638554214,3.2439759036144578,0.83,0.946839180657861,0.2019431255584977,694.4373652630087,14.487957075995844,194.4373652630087
SCALP_TP25_SL10,SCALP,FAST_15,ALL,30,0,47,28,8,45,19.1,12.6,83,42.168674698795186,3.2914457831325303,-10.27,0.8114879792267324,0.1503472879026384,694.3878788531323,14.372574922068004,194.3878788531323
DTRAIL3_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,60,42,19,0,22,0,38.3,25.4,83,43.373493975903614,4.740240963855421,-6.7299999999999995,0.35934451341230417,0.10755891658607003,694.264106596575,45.447683957403456,194.26410659657495
SCALP_TP20_SL15,SCALP,LAZY_STD,ALL,30,0,36,33,14,32,27.6,17.4,83,48.19277108433735,3.41566265060241,-1.58,0.6282531147702914,0.15294924998219644,694.1225360831523,18.168690610770692,194.12253608315234
DTRAIL3_ACT5_SL50,DTRAIL,FAST_15,ALL,180,66,14,0,3,31,26.4,18.7,83,59.036144578313255,4.174698795180723,4.45,0.39278310721264825,0.16386318126490396,693.2368072561479,34.96273058855511,193.23680725614793
DTRAIL3_ACT5_SL50,DTRAIL,FAST_15,ALL,240,66,14,0,3,31,26.4,18.7,83,59.036144578313255,4.174698795180723,4.45,0.39278310721264825,0.16386318126490396,693.2368072561479,34.96273058855511,193.23680725614793
DTRAIL3_ACT5_SL50,DTRAIL,FAST_15,ALL,360,66,14,0,3,31,26.4,18.7,83,59.036144578313255,4.174698795180723,4.45,0.39278310721264825,0.16386318126490396,693.2368072561479,34.96273058855511,193.23680725614793
SCALP_TP25_SL10,SCALP,LAZY_SLOW,ALL,15,0,39,21,23,12,28.1,16.4,83,38.55421686746988,3.3203614457831327,-6.5600000000000005,0.708428810553406,0.14498603551260883,692.8037971355234,15.734135433922908,192.80379713552338
SCALP_TP20_SL10,SCALP,FAST_15,ALL,30,0,43,34,6,50,16.9,11.3,83,46.98795180722892,3.2136144578313255,-10.27,0.8901212021406818,0.1745848384903072,691.251669986346,12.826653440477717,191.25166998634597
SCALP_TP30_SL20,SCALP,FAST_30,ALL,15,0,28,27,28,23,24.9,16.5,83,50.602409638554214,3.3406024096385547,0.7100000000000001,0.6326082942263832,0.14900732923196602,689.3216526442704,21.41154187527601,189.32165264427044
DTRAIL3_ACT10_SL60,DTRAIL,LAZY_FAST,ALL,120,60,14,0,9,18,34.2,23.5,83,59.036144578313255,4.736867469879518,6.2700000000000005,0.3519833885794652,0.15040402925318253,688.7656842285693,52.25859091878324,188.76568422856928
DTRAIL3_ACT15_SL40,DTRAIL,FAST_15,ALL,60,51,19,0,13,23,28.5,20.4,83,54.21686746987952,4.1254216867469875,7.290000000000001,0.38274762645485527,0.1337762487415433,687.6326948940508,40.99424089902483,187.63269489405081
DTRAIL5_ACT5_SL50,DTRAIL,LAZY_FAST,ALL,120,64,14,0,5,22,32.7,22.0,83,53.01204819277109,4.403012048192771,0.8200000000000001,0.35964708196086864,0.14186415702793026,685.6789406054814,47.582740286138296,185.67894060548144
DTRAIL5_ACT15_SL50,DTRAIL,LAZY_FAST,ALL,180,52,17,0,14,13,35.3,24.0,83,55.42168674698795,4.50132530120482,3.16,0.3566409038852178,0.13629784742783718,685.5811173963076,51.11646494867421,185.5811173963076
DTRAIL5_ACT15_SL50,DTRAIL,LAZY_FAST,ALL,240,52,17,0,14,13,35.3,24.0,83,55.42168674698795,4.50132530120482,3.16,0.3566409038852178,0.13629784742783718,685.5811173963076,51.11646494867421,185.5811173963076
DTRAIL5_ACT15_SL50,DTRAIL,LAZY_FAST,ALL,360,52,17,0,14,13,35.3,24.0,83,55.42168674698795,4.50132530120482,3.16,0.3566409038852178,0.13629784742783718,685.5811173963076,51.11646494867421,185.5811173963076
DTRAIL3_ACT10_SL40,DTRAIL,FAST_15,ALL,60,56,17,0,10,27,27.3,19.5,83,55.42168674698795,4.035301204819277,6.08,0.3836860378947744,0.14292831050702753,685.3178917324409,34.365145836764,185.3178917324409
DTRAIL5_ACT15_SL40,DTRAIL,FAST_15,ALL,120,53,20,0,10,23,29.3,20.8,83,57.831325301204814,3.9453012048192773,7.290000000000001,0.3990455199005691,0.14229373104159326,685.2730573315215,41.159116926089624,185.2730573315215
SCALP_TP30_SL15,SCALP,FAST_15,ALL,15,0,35,25,23,34,21.2,14.5,83,46.98795180722892,3.231204819277109,-3.18,0.6732602541684444,0.14738656618262624,685.115539670293,20.186405215427534,185.11553967029295
SCALP_TP25_SL10,SCALP,FAST_15,ALL,15,0,40,26,17,45,18.7,12.4,83,43.373493975903614,3.145542168674699,-6.29,0.8166991839435144,0.16017358068444537,685.0335320785414,13.916123920994503,185.03353207854138
DTRAIL5_ACT5_SL40,DTRAIL,FAST_15,ALL,120,65,16,0,2,30,26.0,18.2,83,57.831325301204814,3.810963855421687,2.16,0.4108751414687017,0.16295890983781353,684.4240265117879,32.70663215738241,184.42402651178793
DTRAIL8_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,60,42,19,0,22,0,38.7,25.8,83,43.373493975903614,4.597469879518072,-6.7299999999999995,0.3487982672690035,0.10524539976004749,683.8353962936174,45.44768395740344,183.83539629361735
DTRAIL3_ACT30_SL40,DTRAIL,LAZY_FAST,ALL,60,34,24,0,25,6,37.5,25.5,83,45.78313253012048,4.658795180722892,-3.95,0.3425140056966368,0.10524657828503214,682.9698845055535,48.32267706828055,182.96988450555352
DTRAIL5_ACT5_SL50,DTRAIL,LAZY_FAST,ALL,180,64,14,0,5,22,32.7,22.0,83,53.01204819277109,4.359156626506024,0.8200000000000001,0.3559031672534581,0.1404511442174728,682.4299781633156,47.831109746021674,182.42997816331558
DTRAIL5_ACT5_SL50,DTRAIL,LAZY_FAST,ALL,240,64,14,0,5,22,32.7,22.0,83,53.01204819277109,4.359156626506024,0.8200000000000001,0.3559031672534581,0.1404511442174728,682.4299781633156,47.831109746021674,182.42997816331558
DTRAIL5_ACT5_SL50,DTRAIL,LAZY_FAST,ALL,360,64,14,0,5,22,32.7,22.0,83,53.01204819277109,4.359156626506024,0.8200000000000001,0.3559031672534581,0.1404511442174728,682.4299781633156,47.831109746021674,182.42997816331558
DTRAIL5_ACT10_SL50,DTRAIL,LAZY_FAST,ALL,60,55,13,0,15,18,34.1,23.1,83,54.21686746987952,4.408313253012048,3.16,0.3538149667251871,0.13601800306186196,682.0594493824153,47.729616981123755,182.05944938241532
DTRAIL5_ACT5_SL40,DTRAIL,LAZY_XSLOW,ALL,180,54,19,0,10,0,38.5,25.9,83,44.57831325301205,4.558433734939759,-5.82,0.3452569010885383,0.1074533795816664,681.8090178006133,43.70176924264465,181.80901780061333
DTRAIL5_ACT5_SL40,DTRAIL,LAZY_XSLOW,ALL,240,54,19,0,10,0,38.5,25.9,83,44.57831325301205,4.558433734939759,-5.82,0.3452569010885383,0.1074533795816664,681.8090178006133,43.70176924264465,181.80901780061333
DTRAIL5_ACT5_SL40,DTRAIL,LAZY_XSLOW,ALL,360,54,19,0,10,0,38.5,25.9,83,44.57831325301205,4.558433734939759,-5.82,0.3452569010885383,0.1074533795816664,681.8090178006133,43.70176924264465,181.80901780061333
DTRAIL5_ACT5_SL40,DTRAIL,LAZY_XSLOW,ALL,120,54,19,0,10,0,38.5,25.9,83,44.57831325301205,4.551084337349398,-5.82,0.3446705412420895,0.10728013639005857,681.2112454475259,43.747043249192835,181.21124544752593
SCALP_TP30_SL20,SCALP,LAZY_XSLOW,ALL,15,0,25,18,40,3,33.7,20.7,83,48.19277108433735,3.4989156626506026,-1.77,0.4712030697542607,0.12609386679101942,681.0820604058001,31.318865769264086,181.08206040580012
SCALP_TP15_SL10,SCALP,FAST_15,ALL,15,0,33,39,11,55,16.2,10.7,83,54.21686746987952,3.0271084337349397,8.559999999999999,1.0296052410950578,0.22257059215736524,681.0626541656802,8.980719583630155,181.06265416568021
DTRAIL5_ACT15_SL40,DTRAIL,LAZY_XSLOW,ALL,60,42,19,0,22,0,38.3,25.6,83,43.373493975903614,4.559036144578314,-6.7299999999999995,0.3458622899234578,0.1045004687500839,681.0531046556642,45.447683957403456,181.05310465566424
DTRAIL5_ACT5_SL40,DTRAIL,LAZY_XSLOW,ALL,60,51,18,0,14,0,37.9,25.4,83,43.373493975903614,4.513493975903614,-6.7299999999999995,0.3428492668653572,0.1043750012092694,680.0007876350111,42.477724284279056,180.00078763501108
SCALP_TP20_SL10,SCALP,LAZY_STD,ALL,30,0,45,31,7,41,25.2,15.6,83,43.373493975903614,3.093253012048193,-10.27,0.7466955306092816,0.1526129735822152,679.7116100507537,10.841798549125702,179.71161005075373
SCALP_TP30_SL10,SCALP,LAZY_STD,ALL,60,0,53,22,8,35,25.9,16.4,83,33.734939759036145,3.1660240963855424,-10.27,0.6415475995915496,0.10777430240328148,679.7056067764352,14.882366890226905,179.70560677643516
SCALP_TP30_SL15,SCALP,CURRENT,ALL,15,0,35,25,23,35,19.6,13.8,83,46.98795180722892,3.149638554216868,-1.58,0.6570410001309338,0.1450726374887305,679.313887391399,20.186405215427534,179.31388739139902
SCALP_TP20_SL10,SCALP,LAZY_SLOW,ALL,15,0,36,25,22,14,26.6,15.8,83,42.168674698795186,3.1015662650602414,-3.66,0.7090861395257825,0.1588126799852364,679.121927776588,16.12217598586353,179.121927776588
SCALP_TP30_SL30,SCALP,LAZY_STD,ALL,15,0,22,25,36,17,31.2,20.3,83,49.39759036144578,3.406144578313254,-1.58,0.4832396557982677,0.12065378303426755,678.2491606736256,33.34473893736461,178.24916067362562
DTRAIL3_ACT15_SL40,DTRAIL,CURRENT,ALL,120,53,20,0,10,25,27.2,19.8,83,60.24096385542169,3.5866265060240967,8.959999999999999,0.4375975493280411,0.13908661364346764,678.1314970542342,40.88033726814669,178.13149705423416
DTRAIL3_ACT5_SL40,DTRAIL,CURRENT,ALL,120,65,16,0,2,35,23.6,16.9,83,59.036144578313255,3.454819277108434,3.64,0.46490802728986347,0.1569266051562101,677.6392662036666,30.926943909785713,177.63926620366658
SCALP_TP20_SL20,SCALP,LAZY_STD,ALL,30,0,27,35,21,27,30.6,19.2,83,53.01204819277109,3.2202409638554217,3.52,0.5609290871456701,0.15104480732742614,677.4489729047372,19.554194881302696,177.44897290473716
SCALP_TP25_SL15,SCALP,FAST_30,ALL,15,0,33,30,20,32,23.5,15.4,83,49.39759036144578,3.08578313253012,-1.0999999999999999,0.7018918301993428,0.1568659670858305,677.3906994786939,21.367801685457984,177.39069947869393
DTRAIL3_ACT10_SL40,DTRAIL,LAZY_MED,ALL,120,55,19,0,9,24,34.0,22.7,83,53.01204819277109,4.28,1.81,0.34800177036909474,0.13242015554024228,676.5896011546749,45.782468229612824,176.58960115467494
DTRAIL3_ACT15_SL50,DTRAIL,FAST_15,ALL,120,54,17,0,12,21,29.9,21.6,83,59.036144578313255,4.0679518072289165,8.17,0.36273771240721914,0.13785947655369152,675.9024391447798,43.633859096709095,175.9024391447798
DTRAIL3_ACT10_SL40,DTRAIL,LAZY_STD,ALL,120,54,18,0,11,17,37.7,24.8,83,48.19277108433735,4.329036144578313,-1.05,0.3432713541387446,0.11863379471724522,674.8323980670402,48.79075722271062,174.83239806704023
